ТЕСТОВЕ ПОД ТОВАР НА TIME PROTOCOL (RFC-868) СЪРВЪР

Източник на товар:;;;; Time Server Load Simulator [ver.2.1.0.10]

Дата:;;;;2018.02.06
IP адрес сървър:;;;;127.0.0.1
IP адрес клиент:;;;;
Обем на пакета:;;;;300
Режим на формиране на заявките:;;;;Simultaneous
Задръжка до разпадане:;;;;0

Начало:;;;;10:41:13.880
Край:;;;;10:41:18.525
Продължителност:;;;;4.645

;REQ;;CNC;;RPL;;DSC;;ERR;;;
44;272;0;;0;;0;;0;2131;65;0;64499
45;277;0;;0;;0;;0;2131;65;0;64500
46;286;0;2075;21;3012;167;3013;166;;0;DE23E8AB;64501
47;291;0;2075;22;3030;166;3031;165;;0;DE23E8AB;64502
48;301;0;2076;23;3066;166;3066;165;;0;DE23E8AC;64503
49;310;0;;0;;0;;0;2131;65;0;64504
50;315;0;2111;46;3574;142;3574;141;;0;DE23E8AC;64505
51;320;0;2131;66;3759;120;3760;119;;0;DE23E8AC;64506
52;325;0;;0;;0;;0;2131;66;0;64507
53;329;0;;0;;0;;0;2132;67;0;64508
54;334;0;;0;;0;;0;2132;67;0;64509
55;339;0;;0;;0;;0;2133;67;0;64510
56;349;0;2076;24;3109;165;3109;164;;0;DE23E8AC;64511
57;359;0;2076;25;3134;164;3135;163;;0;DE23E8AC;64512
58;364;0;2080;26;3165;163;3166;162;;0;DE23E8AC;64513
59;373;0;2083;27;3186;162;3187;161;;0;DE23E8AC;64514
60;382;0;;0;;0;;0;2140;69;0;64515
61;387;0;;0;;0;;0;2140;69;0;64516
62;391;0;;0;;0;;0;2140;69;0;64517
63;396;0;;0;;0;;0;2140;69;0;64518
64;400;0;;0;;0;;0;2140;69;0;64519
65;405;0;;0;;0;;0;2140;69;0;64520
66;409;0;2083;28;3206;161;3207;160;;0;DE23E8AC;64521
67;421;0;2083;29;3224;160;3225;159;;0;DE23E8AC;64522
68;428;0;2088;30;3249;159;3250;158;;0;DE23E8AC;64523
69;437;0;2090;31;3272;158;3273;157;;0;DE23E8AC;64524
70;447;0;;0;;0;;0;2141;72;0;64525
71;455;0;2094;32;3311;157;3311;156;;0;DE23E8AC;64526
72;461;0;;0;;0;;0;2142;73;0;64527
73;465;0;;0;;0;;0;2142;73;0;64528
74;470;0;;0;;0;;0;2142;73;0;64529
75;475;0;;0;;0;;0;2142;73;0;64530
76;479;0;;0;;0;;0;2142;73;0;64531
77;485;0;2115;52;3644;135;3645;134;;0;DE23E8AC;64532
78;491;0;2097;32;3335;156;3336;155;;0;DE23E8AC;64533
79;500;0;;0;;0;;0;2142;73;0;64534
80;510;0;2099;33;3353;155;3354;154;;0;DE23E8AC;64535
81;515;0;2106;34;3392;154;3392;153;;0;DE23E8AC;64536
82;525;0;2106;35;3414;153;3415;152;;0;DE23E8AC;64537
83;534;0;;0;;0;;0;2143;74;0;64538
84;540;0;2143;76;3840;109;3841;108;;0;DE23E8AC;64539
85;546;0;;0;;0;;0;2143;76;0;64540
86;551;0;;0;;0;;0;2143;76;0;64541
87;557;0;;0;;0;;0;2144;76;0;64542
88;562;0;;0;;0;;0;2144;76;0;64543
89;568;0;2107;36;3432;152;3433;151;;0;DE23E8AC;64544
90;578;0;;0;;0;;0;2144;76;0;64545
91;588;0;;0;;0;;0;2144;76;0;64546
92;594;0;2108;38;3485;150;3485;149;;0;DE23E8AC;64547
93;604;0;;0;;0;;0;2144;77;0;64548
94;610;0;;0;;0;;0;2146;78;0;64549
95;616;0;;0;;0;;0;2146;78;0;64550
96;621;0;;0;;0;;0;2146;78;0;64551
97;627;0;;0;;0;;0;2147;79;0;64554
98;633;0;;0;;0;;0;2147;79;0;64555
99;641;0;;0;;0;;0;2147;79;0;64556
100;652;0;;0;;0;;0;2147;79;0;64557
101;658;0;;0;;0;;0;2147;79;0;64558
102;668;0;2129;60;3707;126;3708;125;;0;DE23E8AC;64559
103;680;0;;0;;0;;0;2148;81;0;64560
104;686;0;;0;;0;;0;2148;81;0;64561
105;692;0;2148;82;3893;103;3894;102;;0;DE23E8AC;64562
106;697;0;;0;;0;;0;2148;82;0;64563
107;703;0;;0;;0;;0;2148;82;0;64564
108;710;0;;0;;0;;0;2148;82;0;64565
109;716;0;;0;;0;;0;2148;82;0;64566
110;722;0;2109;42;3522;146;3522;145;;0;DE23E8AC;64567
111;731;0;;0;;0;;0;2148;82;0;64568
112;742;0;2110;43;3531;145;3532;144;;0;DE23E8AC;64569
113;748;0;2110;44;3542;144;3543;143;;0;DE23E8AC;64570
114;758;0;;0;;0;;0;2149;84;0;64571
115;769;0;;0;;0;;0;2149;85;0;64572
116;775;0;;0;;0;;0;2156;86;0;64573
117;781;0;;0;;0;;0;2156;86;0;64574
118;787;0;;0;;0;;0;2156;86;0;64575
119;792;0;;0;;0;;0;2156;86;0;64576
120;797;0;;0;;0;;0;2156;86;0;64577
121;804;0;;0;;0;;0;2156;86;0;64578
122;811;0;;0;;0;;0;2156;86;0;64579
123;822;0;;0;;0;;0;2157;86;0;64580
124;829;0;2112;46;3577;141;3578;140;;0;DE23E8AC;64581
125;841;0;2112;47;3587;140;3588;139;;0;DE23E8AC;64582
126;851;0;2133;68;3772;118;3773;117;;0;DE23E8AC;64583
127;861;0;2112;48;3599;139;3600;138;;0;DE23E8AC;64584
128;867;0;;0;;0;;0;2158;88;0;64585
129;872;0;2158;89;3946;95;3946;94;;0;DE23E8AC;64586
130;878;0;;0;;0;;0;2158;89;0;64587
131;883;0;;0;;0;;0;2158;89;0;64588
132;888;0;;0;;0;;0;2158;89;0;64589
133;893;0;;0;;0;;0;2158;89;0;64590
134;898;0;;0;;0;;0;2158;89;0;64591
135;904;0;;0;;0;;0;2158;89;0;64592
136;909;0;;0;;0;;0;2158;89;0;64593
137;919;0;2114;49;3604;138;3604;137;;0;DE23E8AC;64594
138;924;0;2115;50;3614;137;3615;136;;0;DE23E8AC;64595
139;934;0;;0;;0;;0;2158;91;0;64596
140;943;0;2115;51;3629;136;3629;135;;0;DE23E8AC;64597
141;949;0;2142;73;3806;113;3807;112;;0;DE23E8AC;64598
142;955;0;;0;;0;;0;2159;92;0;64599
143;959;0;;0;;0;;0;2159;92;0;64600
144;964;0;;0;;0;;0;2159;92;0;64601
145;970;0;;0;;0;;0;2159;92;0;64602
146;976;0;;0;;0;;0;2159;92;0;64603
147;982;0;;0;;0;;0;2159;92;0;64604
148;993;0;;0;;0;;0;2159;93;0;64605
149;1002;0;2116;53;3647;134;3648;133;;0;DE23E8AC;64606
150;1008;0;2116;54;3657;133;3658;132;;0;DE23E8AC;64607
151;1018;0;2117;55;3661;132;3662;131;;0;DE23E8AC;64608
152;1028;0;;0;;0;;0;2160;95;0;64609
153;1034;0;;0;;0;;0;2160;95;0;64610
154;1039;0;2143;75;3837;110;3837;109;;0;DE23E8AC;64611
155;1044;0;;0;;0;;0;2160;95;0;64612
156;1049;0;;0;;0;;0;2160;95;0;64613
157;1054;0;;0;;0;;0;2160;95;0;64614
158;1059;0;2165;97;4006;87;4007;86;;0;DE23E8AC;64615
159;1064;0;;0;;0;;0;2165;97;0;64616
160;1075;0;2117;56;3672;131;3673;130;;0;DE23E8AC;64617
161;1080;0;2125;57;3677;130;3678;129;;0;DE23E8AC;64618
162;1089;0;;0;;0;;0;2167;101;0;64619
163;1099;0;2144;77;3855;108;3855;107;;0;DE23E8AC;64620
164;1105;0;2127;59;3693;128;3694;127;;0;DE23E8AC;64621
165;1115;0;2169;103;4057;81;4058;80;;0;DE23E8AD;64622
166;1121;0;;0;;0;;0;2169;103;0;64623
167;1126;0;2147;79;3869;106;3869;105;;0;DE23E8AC;64624
168;1131;0;;0;;0;;0;2169;103;0;64625
169;1136;0;;0;;0;;0;2169;103;0;64626
170;1142;0;;0;;0;;0;2170;103;0;64627
171;1148;0;;0;;0;;0;2170;104;0;64628
172;1154;0;2129;59;3704;127;3705;126;;0;DE23E8AC;64629
173;1164;0;2170;105;4077;78;4078;77;;0;DE23E8AD;64630
174;1175;0;2147;80;3878;105;3878;104;;0;DE23E8AC;64631
175;1181;0;2129;61;3723;125;3724;124;;0;DE23E8AC;64632
176;1192;0;2250;108;4104;75;4105;74;;0;DE23E8AD;64633
177;1202;0;;0;;0;;0;2250;108;0;64634
178;1208;0;2251;109;4108;74;4109;73;;0;DE23E8AD;64635
179;1214;0;;0;;0;;0;2256;110;0;64636
180;1219;0;2261;113;4135;70;4136;69;;0;DE23E8AD;64637
181;1223;0;;0;;0;;0;2261;111;0;64638
182;1228;0;;0;;0;;0;2262;113;0;64639
183;1234;0;;0;;0;;0;2262;113;0;64640
184;1239;0;;0;;0;;0;2262;113;0;64641
185;1244;0;2130;63;3738;123;3739;122;;0;DE23E8AC;64642
186;1255;0;2262;114;4145;69;4146;68;;0;DE23E8AD;64643
187;1265;0;2266;115;4149;68;4150;67;;0;DE23E8AD;64644
188;1270;0;2131;65;3748;121;3749;120;;0;DE23E8AC;64645
189;1280;0;2283;116;4159;67;4160;66;;0;DE23E8AD;64646
190;1286;0;2301;118;4174;65;4175;64;;0;DE23E8AD;64647
191;1291;0;2301;119;4177;64;4178;63;;0;DE23E8AD;64648
192;1296;0;;0;;0;;0;2304;122;0;64649
193;1301;0;2303;121;4192;62;4193;61;;0;DE23E8AD;64650
194;1307;0;;0;;0;;0;2323;125;0;64651
195;1312;0;;0;;0;;0;2323;125;0;64652
196;1317;0;2157;86;3924;98;3924;97;;0;DE23E8AC;64653
197;1328;0;2342;127;4232;56;4233;55;;0;DE23E8AD;64654
198;1333;0;2131;67;3762;119;3763;118;;0;DE23E8AC;64655
199;1344;0;2157;87;3933;97;3934;96;;0;DE23E8AC;64656
200;1354;0;2361;129;4255;53;4256;52;;0;DE23E8AD;64657
201;1360;0;2136;69;3776;117;3776;116;;0;DE23E8AC;64658
202;1370;0;2381;131;4268;51;4269;50;;0;DE23E8AD;64659
203;1375;0;2384;132;4272;50;4272;49;;0;DE23E8AD;64660
204;1381;0;;0;;0;;0;2391;133;0;64661
205;1386;0;2390;133;4283;49;4285;48;;0;DE23E8AD;64662
206;1391;0;;0;;0;;0;2398;134;0;64663
207;1396;0;;0;;0;;0;2398;134;0;64664
208;1402;0;2412;136;4302;46;4303;45;;0;DE23E8AD;64665
209;1407;0;;0;;0;;0;2406;135;0;64666
210;1412;0;2415;137;4313;45;4314;44;;0;DE23E8AD;64667
211;1422;0;2140;70;3789;116;3789;115;;0;DE23E8AC;64668
212;1428;0;2141;71;3792;115;3793;114;;0;DE23E8AC;64669
213;1439;0;2141;72;3803;114;3804;113;;0;DE23E8AC;64670
214;1448;0;2449;139;4331;43;4332;42;;0;DE23E8AD;64671
215;1458;0;2473;140;4348;41;4349;40;;0;DE23E8AD;64672
216;1464;0;2480;143;4376;38;4377;37;;0;DE23E8AD;64673
217;1469;0;2479;141;4353;40;4354;39;;0;DE23E8AD;64674
218;1475;0;2479;142;4368;39;4369;38;;0;DE23E8AD;64675
219;1480;0;;0;;0;;0;2488;146;0;64676
220;1485;0;;0;;0;;0;2499;148;0;64677
221;1491;0;2493;147;4414;34;4414;33;;0;DE23E8AD;64678
222;1496;0;2499;148;4420;33;4422;32;;0;DE23E8AD;64679
223;1501;0;2505;149;4432;32;4433;31;;0;DE23E8AD;64680
224;1508;0;2143;74;3816;112;3818;111;;0;DE23E8AC;64681
225;1518;0;2523;150;4436;31;4437;30;;0;DE23E8AD;64682
226;1524;0;2143;74;3830;111;3831;110;;0;DE23E8AC;64683
227;1533;0;2549;152;4448;29;4449;28;;0;DE23E8AD;64684
228;1542;0;2550;155;4473;26;4474;25;;0;DE23E8AD;64685
229;1549;0;2554;156;4476;25;4477;24;;0;DE23E8AD;64686
230;1558;0;2161;96;4003;88;4003;87;;0;DE23E8AC;64687
231;1563;0;2568;157;4493;23;4493;22;;0;DE23E8AD;64688
232;1568;0;2166;98;4015;86;4016;85;;0;DE23E8AC;64689
233;1573;0;2586;158;4496;22;4497;21;;0;DE23E8AD;64690
234;1578;0;2166;99;4029;85;4030;84;;0;DE23E8AC;64691
235;1582;0;2167;100;4038;84;4039;83;;0;DE23E8AC;64692
236;1588;0;2167;101;4041;83;4042;82;;0;DE23E8AC;64693
237;1593;0;2167;102;4053;82;4054;81;;0;DE23E8AD;64694
238;1604;0;2610;159;4508;21;4509;20;;0;DE23E8AD;64695
239;1609;0;2145;78;3865;107;3866;106;;0;DE23E8AC;64696
240;1619;0;2621;160;4514;20;4515;19;;0;DE23E8AD;64697
241;1627;0;2628;161;4520;19;4520;18;;0;DE23E8AD;64698
242;1635;0;2169;103;4066;80;4068;79;;0;DE23E8AD;64700
243;1641;0;2642;162;4529;18;4530;17;;0;DE23E8AD;64701
244;1646;0;2649;163;4533;17;4534;16;;0;DE23E8AD;64702
245;1650;0;2170;104;4074;79;4075;78;;0;DE23E8AD;64703
246;1656;0;2657;164;4543;16;4544;15;;0;DE23E8AD;64704
247;1661;0;2170;106;4090;77;4091;76;;0;DE23E8AD;64705
248;1667;0;2668;164;4547;15;4548;14;;0;DE23E8AD;64706
249;1677;0;2678;165;4557;14;4558;13;;0;DE23E8AD;64707
250;1683;0;2148;81;3883;104;3884;103;;0;DE23E8AC;64708
251;1693;0;2245;107;4094;76;4094;75;;0;DE23E8AD;64709
252;1704;0;2704;165;4561;13;4561;12;;0;DE23E8AD;64710
253;1710;0;2720;166;4571;12;4572;11;;0;DE23E8AD;64711
254;1715;0;2256;110;4117;73;4118;72;;0;DE23E8AD;64712
255;1721;0;2256;111;4121;72;4122;71;;0;DE23E8AD;64713
256;1725;0;2261;112;4131;71;4131;70;;0;DE23E8AD;64714
257;1730;0;2734;166;4574;11;4575;10;;0;DE23E8AD;64715
258;1736;0;2744;167;4584;10;4585;9;;0;DE23E8AD;64716
259;1741;0;2745;168;4588;9;4588;8;;0;DE23E8AD;64717
260;1751;0;2149;83;3897;102;3898;101;;0;DE23E8AC;64718
261;1759;0;2149;84;3906;101;3907;100;;0;DE23E8AC;64719
262;1769;0;2149;85;3910;100;3911;99;;0;DE23E8AC;64720
263;1777;0;2153;86;3921;99;3921;98;;0;DE23E8AC;64721
264;1787;0;2296;117;4162;66;4163;65;;0;DE23E8AD;64722
265;1792;0;2302;120;4189;63;4190;62;;0;DE23E8AD;64723
266;1797;0;2803;168;4598;8;4599;7;;0;DE23E8AD;64724
267;1801;0;2304;122;4203;61;4204;60;;0;DE23E8AD;64725
268;1806;0;2310;123;4206;60;4207;59;;0;DE23E8AD;64726
269;1812;0;2316;124;4216;59;4216;58;;0;DE23E8AD;64727
270;1818;0;2323;125;4219;58;4220;57;;0;DE23E8AD;64728
271;1828;0;2331;126;4229;57;4229;56;;0;DE23E8AD;64729
272;1838;0;2342;128;4241;55;4242;54;;0;DE23E8AD;64730
273;1850;0;2351;129;4245;54;4246;53;;0;DE23E8AD;64731
274;1861;0;2158;88;3937;96;3937;95;;0;DE23E8AC;64732
275;1869;0;2375;130;4258;52;4259;51;;0;DE23E8AD;64733
276;1881;0;2882;166;4602;7;4603;6;;0;DE23E8AD;64734
277;1887;0;2888;167;4615;6;4616;5;;0;DE23E8AD;64735
278;1893;0;2396;134;4287;48;4288;47;;0;DE23E8AD;64736
279;1898;0;2406;135;4297;47;4298;46;;0;DE23E8AD;64737
280;1910;0;2910;167;4619;5;4619;4;;0;DE23E8AD;64738
281;1917;0;2919;168;4628;4;4629;3;;0;DE23E8AD;64739
282;1927;0;2158;90;3959;94;3960;93;;0;DE23E8AC;64740
283;1937;0;2158;91;3962;93;3963;92;;0;DE23E8AC;64741
284;1948;0;2449;138;4318;44;4319;43;;0;DE23E8AD;64742
285;1959;0;2158;92;3973;92;3974;91;;0;DE23E8AC;64743
286;1965;0;2465;139;4337;42;4337;41;;0;DE23E8AD;64744
287;1971;0;2480;145;4395;36;4396;35;;0;DE23E8AD;64745
288;1976;0;2480;144;4380;37;4381;36;;0;DE23E8AD;64746
289;1982;0;2487;146;4400;35;4402;34;;0;DE23E8AD;64747
290;1987;0;2999;167;4642;2;4642;1;;0;DE23E8AD;64748
291;1993;0;2994;166;4632;3;4632;2;;0;DE23E8AD;64749
292;2005;0;2159;93;3976;91;3977;90;;0;DE23E8AC;64750
293;2013;0;2159;94;3989;90;3990;89;;0;DE23E8AC;64751
294;2023;0;2159;95;3993;89;3993;88;;0;DE23E8AC;64752
295;2032;0;2536;151;4445;30;4446;29;;0;DE23E8AD;64753
296;2038;0;2549;153;4459;28;4460;27;;0;DE23E8AD;64754
297;2044;0;2549;154;4462;27;4464;26;;0;DE23E8AD;64755
298;2049;0;3054;166;4645;1;4645;0;;0;DE23E8AD;64756
299;2054;0;2567;156;4486;24;4487;23;;0;DE23E8AD;64757
