ТЕСТОВЕ ПОД ТОВАР НА TIME PROTOCOL (RFC-868) СЪРВЪР

Източник на товар:;;;; Time Server Load Simulator [ver.2.1.0.10]

Дата:;;;;2018.02.06
IP адрес сървър:;;;;127.0.0.1
IP адрес клиент:;;;;
Обем на пакета:;;;;300
Режим на формиране на заявките:;;;;Simultaneous
Задръжка до разпадане:;;;;0

Начало:;;;;10:48:17.155
Край:;;;;10:48:22.191
Продължителност:;;;;5.036

;REQ;;CNC;;RPL;;DSC;;ERR;;;
88;741;0;;0;;0;;0;2762;65;0;52815
89;748;0;;0;;0;;0;2762;65;0;52816
90;754;0;;0;;0;;0;2763;66;0;52817
91;760;0;;0;;0;;0;2763;66;0;52818
92;767;0;;0;;0;;0;2763;66;0;52819
93;773;0;;0;;0;;0;2763;66;0;52820
94;779;0;;0;;0;;0;2763;66;0;52821
95;786;0;2736;34;3982;134;3983;133;;0;DE23EA54;52822
96;799;0;2736;35;4021;133;4021;132;;0;DE23EA54;52823
97;812;0;2763;67;4281;99;4282;98;;0;DE23EA54;52824
98;824;0;2736;36;4026;132;4027;131;;0;DE23EA54;52825
99;830;0;;0;;0;;0;2763;67;0;52826
100;836;0;;0;;0;;0;2763;68;0;52827
101;842;0;;0;;0;;0;2763;68;0;52828
102;849;0;;0;;0;;0;2763;69;0;52829
103;855;0;;0;;0;;0;2764;70;0;52830
104;861;0;;0;;0;;0;2764;70;0;52831
105;867;0;;0;;0;;0;2764;70;0;52832
106;880;0;;0;;0;;0;2764;70;0;52833
107;886;0;2737;38;4041;130;4041;129;;0;DE23EA54;52834
108;898;0;;0;;0;;0;2764;70;0;52835
109;910;0;2737;39;4047;129;4048;128;;0;DE23EA54;52836
110;917;0;;0;;0;;0;2764;70;0;52837
111;924;0;;0;;0;;0;2764;70;0;52838
112;930;0;;0;;0;;0;2764;70;0;52839
113;937;0;2750;56;4194;111;4195;110;;0;DE23EA54;52840
114;943;0;;0;;0;;0;2764;70;0;52841
115;949;0;;0;;0;;0;2765;71;0;52842
116;956;0;;0;;0;;0;2765;71;0;52843
117;970;0;;0;;0;;0;2765;72;0;52844
118;976;0;;0;;0;;0;2765;73;0;52845
119;989;0;2737;41;4062;127;4062;126;;0;DE23EA54;52846
120;1001;0;;0;;0;;0;2766;73;0;52847
121;1008;0;2738;43;4076;125;4076;124;;0;DE23EA54;52848
122;1021;0;;0;;0;;0;2766;73;0;52849
123;1028;0;;0;;0;;0;2766;74;0;52850
124;1035;0;2766;74;4340;91;4341;90;;0;DE23EA54;52851
125;1041;0;;0;;0;;0;2766;74;0;52852
126;1047;0;;0;;0;;0;2766;74;0;52853
127;1054;0;;0;;0;;0;2766;74;0;52854
128;1061;0;;0;;0;;0;2766;75;0;52855
129;1067;0;;0;;0;;0;2766;75;0;52856
130;1081;0;2767;76;4359;89;4360;88;;0;DE23EA54;52857
131;1094;0;;0;;0;;0;2767;76;0;52858
132;1102;0;2739;45;4098;122;4099;121;;0;DE23EA54;52859
133;1116;0;;0;;0;;0;2767;76;0;52860
134;1132;0;2753;61;4240;105;4240;104;;0;DE23EA54;52861
135;1140;0;2739;47;4114;120;4114;119;;0;DE23EA54;52862
136;1152;0;;0;;0;;0;2767;77;0;52863
137;1160;0;;0;;0;;0;2767;78;0;52864
138;1167;0;2768;79;4397;86;4398;85;;0;DE23EA54;52865
139;1174;0;;0;;0;;0;2768;79;0;52866
140;1180;0;;0;;0;;0;2768;79;0;52867
141;1187;0;;0;;0;;0;2768;79;0;52868
142;1194;0;;0;;0;;0;2768;79;0;52869
143;1200;0;;0;;0;;0;2768;79;0;52870
144;1214;0;;0;;0;;0;2768;79;0;52871
145;1221;0;2740;49;4142;118;4142;117;;0;DE23EA54;52872
146;1234;0;2769;80;4412;85;4413;84;;0;DE23EA54;52873
147;1247;0;;0;;0;;0;2775;80;0;52874
148;1254;0;;0;;0;;0;2776;81;0;52875
149;1262;0;;0;;0;;0;2776;81;0;52876
150;1271;0;;0;;0;;0;2776;82;0;52877
151;1277;0;2776;82;4426;83;4427;82;;0;DE23EA54;52878
152;1286;0;;0;;0;;0;2776;82;0;52879
153;1293;0;;0;;0;;0;2777;83;0;52880
154;1300;0;2740;51;4156;116;4156;115;;0;DE23EA54;52881
155;1314;0;;0;;0;;0;2777;83;0;52882
156;1328;0;2741;52;4162;115;4163;114;;0;DE23EA54;52883
157;1338;0;2741;53;4172;114;4173;113;;0;DE23EA54;52884
158;1349;0;;0;;0;;0;2777;83;0;52885
159;1356;0;;0;;0;;0;2777;83;0;52886
160;1364;0;2764;70;4306;96;4306;95;;0;DE23EA54;52894
161;1371;0;2778;84;4460;80;4461;79;;0;DE23EA54;52895
162;1380;0;;0;;0;;0;2778;84;0;52896
163;1388;0;;0;;0;;0;2778;84;0;52897
164;1396;0;2742;54;4180;113;4181;112;;0;DE23EA54;52898
165;1410;0;;0;;0;;0;2778;86;0;52899
166;1418;0;2749;55;4188;112;4188;111;;0;DE23EA54;52900
167;1433;0;;0;;0;;0;2778;86;0;52901
168;1447;0;;0;;0;;0;2778;86;0;52902
169;1459;0;;0;;0;;0;2778;86;0;52903
170;1469;0;2779;87;4485;77;4485;76;;0;DE23EA54;52904
171;1477;0;;0;;0;;0;2779;87;0;52905
172;1484;0;;0;;0;;0;2779;87;0;52906
173;1491;0;;0;;0;;0;2779;87;0;52907
174;1497;0;;0;;0;;0;2779;88;0;52908
175;1503;0;;0;;0;;0;2779;88;0;52909
176;1509;0;;0;;0;;0;2779;88;0;52910
177;1516;0;2752;57;4209;109;4209;108;;0;DE23EA54;52911
178;1530;0;;0;;0;;0;2779;89;0;52912
179;1544;0;;0;;0;;0;2779;89;0;52913
180;1552;0;2752;59;4223;107;4223;106;;0;DE23EA54;52914
181;1565;0;;0;;0;;0;2780;89;0;52915
182;1578;0;2753;60;4234;106;4234;105;;0;DE23EA54;52916
183;1585;0;2780;90;4502;74;4502;73;;0;DE23EA54;52917
184;1592;0;;0;;0;;0;2780;90;0;52918
185;1599;0;2781;91;4511;73;4512;72;;0;DE23EA54;52919
186;1606;0;;0;;0;;0;2781;91;0;52920
187;1613;0;;0;;0;;0;2781;91;0;52921
188;1620;0;;0;;0;;0;2781;92;0;52922
189;1627;0;;0;;0;;0;2781;92;0;52923
190;1635;0;;0;;0;;0;2781;92;0;52924
191;1649;0;;0;;0;;0;2781;92;0;52925
192;1656;0;2753;62;4246;104;4247;103;;0;DE23EA54;52926
193;1669;0;2754;63;4253;103;4254;102;;0;DE23EA54;52927
194;1682;0;2782;94;4531;70;4532;69;;0;DE23EA54;52928
195;1689;0;;0;;0;;0;2782;96;0;52929
196;1695;0;2783;96;4550;67;4551;66;;0;DE23EA54;52930
197;1702;0;;0;;0;;0;2790;96;0;52931
198;1708;0;;0;;0;;0;2790;96;0;52932
199;1715;0;;0;;0;;0;2790;97;0;52933
200;1722;0;;0;;0;;0;2791;98;0;52934
201;1728;0;2761;64;4260;102;4260;101;;0;DE23EA54;52935
202;1742;0;2762;65;4267;101;4268;100;;0;DE23EA54;52936
203;1756;0;2763;66;4274;100;4275;99;;0;DE23EA54;52937
204;1769;0;2791;101;4589;62;4590;61;;0;DE23EA54;52938
205;1777;0;;0;;0;;0;2792;102;0;52939
206;1784;0;;0;;0;;0;2792;103;0;52940
207;1791;0;2803;104;4610;59;4611;58;;0;DE23EA54;52941
208;1797;0;;0;;0;;0;2803;104;0;52942
209;1805;0;;0;;0;;0;2806;104;0;52943
210;1812;0;;0;;0;;0;2812;104;0;52944
211;1823;0;2830;107;4632;56;4634;55;;0;DE23EA54;52945
212;1838;0;2763;68;4292;98;4293;97;;0;DE23EA54;52946
213;1849;0;2763;69;4300;97;4301;96;;0;DE23EA54;52947
214;1862;0;2874;110;4655;53;4656;52;;0;DE23EA54;52948
215;1876;0;2891;113;4676;50;4677;49;;0;DE23EA54;52949
216;1883;0;2890;112;4669;51;4670;50;;0;DE23EA54;52950
217;1891;0;2902;114;4685;49;4685;48;;0;DE23EA55;52951
218;1898;0;;0;;0;;0;2910;115;0;52952
219;1905;0;;0;;0;;0;2910;115;0;52953
220;1913;0;2778;86;4477;78;4478;77;;0;DE23EA54;52954
221;1921;0;2921;116;4698;47;4698;46;;0;DE23EA55;52955
222;1928;0;2764;71;4312;95;4313;94;;0;DE23EA54;52956
223;1942;0;;0;;0;;0;2952;119;0;52957
224;1949;0;2765;71;4319;94;4320;93;;0;DE23EA54;52958
225;1964;0;2765;72;4325;93;4326;92;;0;DE23EA54;52959
226;1978;0;2765;73;4333;92;4334;91;;0;DE23EA54;52960
227;1992;0;3008;124;4765;38;4766;37;;0;DE23EA55;52961
228;2000;0;3020;126;4779;36;4780;35;;0;DE23EA55;52962
229;2008;0;3009;125;4773;37;4773;36;;0;DE23EA55;52963
230;2015;0;2779;89;4498;75;4499;74;;0;DE23EA54;52964
231;2022;0;3027;127;4787;35;4788;34;;0;DE23EA55;52965
232;2029;0;3035;128;4794;34;4795;33;;0;DE23EA55;52966
233;2036;0;3043;129;4803;33;4803;32;;0;DE23EA55;52967
234;2051;0;3062;131;4817;31;4817;30;;0;DE23EA55;52968
235;2060;0;2766;75;4353;90;4353;89;;0;DE23EA54;52969
236;2074;0;3077;133;4831;29;4832;28;;0;DE23EA55;52970
237;2088;0;3095;133;4838;28;4839;27;;0;DE23EA55;52971
238;2096;0;3104;134;4842;27;4843;26;;0;DE23EA55;52972
239;2105;0;;0;;0;;0;3115;135;0;52973
240;2112;0;3115;135;4853;26;4853;25;;0;DE23EA55;52974
241;2119;0;3126;136;4860;25;4860;24;;0;DE23EA55;52975
242;2128;0;3135;137;4868;24;4869;23;;0;DE23EA55;52976
243;2136;0;;0;;0;;0;3145;138;0;52977
244;2143;0;2767;77;4367;88;4367;87;;0;DE23EA54;52978
245;2158;0;2767;78;4378;87;4379;86;;0;DE23EA54;52979
246;2171;0;2781;93;4525;71;4526;70;;0;DE23EA54;52980
247;2186;0;2782;95;4539;69;4539;68;;0;DE23EA54;52981
248;2194;0;2782;96;4546;68;4547;67;;0;DE23EA54;52982
249;2202;0;3206;142;4903;19;4904;18;;0;DE23EA55;52983
250;2209;0;3214;143;4911;18;4911;17;;0;DE23EA55;52984
251;2215;0;2790;97;4561;66;4561;65;;0;DE23EA54;52985
252;2222;0;2791;98;4568;65;4569;64;;0;DE23EA54;52986
253;2228;0;2791;99;4575;64;4575;63;;0;DE23EA54;52987
254;2236;0;3236;143;4919;17;4919;16;;0;DE23EA55;52988
255;2249;0;2791;100;4582;63;4583;62;;0;DE23EA54;52989
256;2257;0;2776;81;4423;84;4424;83;;0;DE23EA54;52990
257;2270;0;2792;102;4596;61;4597;60;;0;DE23EA54;52991
258;2284;0;2792;103;4604;60;4605;59;;0;DE23EA54;52992
259;2292;0;2776;83;4441;82;4442;81;;0;DE23EA54;52993
260;2307;0;3316;142;4925;16;4925;15;;0;DE23EA55;52994
261;2314;0;2820;105;4617;58;4618;57;;0;DE23EA54;52995
262;2321;0;2829;106;4625;57;4626;56;;0;DE23EA54;52996
263;2327;0;3338;142;4934;15;4934;14;;0;DE23EA55;52997
264;2334;0;3342;143;4941;14;4941;13;;0;DE23EA55;52998
265;2341;0;2847;108;4641;55;4642;54;;0;DE23EA54;52999
266;2348;0;2856;109;4648;54;4648;53;;0;DE23EA54;53000
267;2357;0;2777;84;4448;81;4449;80;;0;DE23EA54;53001
268;2371;0;2874;111;4662;52;4663;51;;0;DE23EA54;53006
269;2385;0;2903;115;4691;48;4692;47;;0;DE23EA55;53007
270;2395;0;2778;85;4471;79;4472;78;;0;DE23EA54;53008
271;2411;0;3413;142;4950;13;4951;12;;0;DE23EA55;53009
272;2426;0;2929;117;4705;46;4706;45;;0;DE23EA55;53010
273;2434;0;2944;118;4713;45;4714;44;;0;DE23EA55;53011
274;2441;0;2944;119;4721;44;4721;43;;0;DE23EA55;53012
275;2447;0;2952;120;4727;43;4727;42;;0;DE23EA55;53013
276;2454;0;3455;142;4957;12;4958;11;;0;DE23EA55;53014
277;2461;0;2963;120;4735;42;4736;41;;0;DE23EA55;53015
278;2468;0;2971;121;4743;41;4743;40;;0;DE23EA55;53016
279;2475;0;2981;122;4751;40;4752;39;;0;DE23EA55;53017
280;2490;0;2992;123;4758;39;4758;38;;0;DE23EA55;53018
281;2498;0;2779;88;4488;76;4489;75;;0;DE23EA54;53019
282;2514;0;3515;140;4964;11;4964;10;;0;DE23EA55;53020
283;2529;0;3536;141;4972;10;4972;9;;0;DE23EA55;53021
284;2537;0;3053;130;4809;32;4810;31;;0;DE23EA55;53022
285;2544;0;3546;142;4978;9;4979;8;;0;DE23EA55;53023
286;2551;0;3555;143;4986;8;4986;7;;0;DE23EA55;53024
287;2558;0;3563;144;4993;7;4993;6;;0;DE23EA55;53025
288;2565;0;3072;132;4823;30;4824;29;;0;DE23EA55;53026
289;2572;0;3574;145;4999;6;5000;5;;0;DE23EA55;53027
290;2579;0;3584;146;5007;5;5008;4;;0;DE23EA55;53028
291;2594;0;3595;147;5014;4;5014;3;;0;DE23EA55;53029
292;2609;0;3614;147;5021;3;5021;2;;0;DE23EA55;53030
293;2617;0;2781;92;4519;72;4519;71;;0;DE23EA54;53031
294;2631;0;3631;148;5024;2;5025;1;;0;DE23EA55;53032
295;2639;0;3144;138;4875;23;4875;22;;0;DE23EA55;53033
296;2646;0;3647;149;5035;1;5036;0;;0;DE23EA55;53034
297;2653;0;3156;139;4881;22;4882;21;;0;DE23EA55;53035
298;2660;0;3164;140;4889;21;4889;20;;0;DE23EA55;53036
299;2667;0;3173;141;4896;20;4896;19;;0;DE23EA55;53037
