ТЕСТОВЕ ПОД ТОВАР НА TIME PROTOCOL (RFC-868) СЪРВЪР

Източник на товар:;;;; Time Server Load Simulator [ver.2.1.0.10]

Дата:;;;;2018.01.17
IP адрес сървър:;;;;127.0.0.1
IP адрес клиент:;;;;
Обем на пакета:;;;;1000
Режим на формиране на заявките:;;;;Consecutive
Задръжка до разпадане:;;;;0

Начало:;;;;17:19:49.900
Край:;;;;17:21:11.892
Продължителност:;;;;21.992

;REQ;;CNC;;RPL;;DSC;;ERR;;;
Client;T REQ;N cnc;T CNC;N cnc;T RPL;N cnc;T DSC;N cnc;T ERR;N cnc;Reply;Port
260;20402;6;20402;7;20469;1;20470;0;;0;DE09E82A;58110
261;20408;7;20910;1;21005;7;21005;6;;0;DE09E82A;58111
262;20928;1;20929;2;21017;6;21018;5;;0;DE09E82A;58113
263;20941;2;20942;3;21019;5;21020;4;;0;DE09E82A;58114
264;20952;3;20953;4;21025;4;21026;3;;0;DE09E82A;58115
265;20960;4;20961;5;21027;3;21028;2;;0;DE09E82A;58116
266;20971;5;20972;6;21033;2;21033;1;;0;DE09E82A;58117
267;20977;6;20977;7;21038;1;21038;0;;0;DE09E82A;58118
268;20983;7;21484;1;21589;7;21590;6;;0;DE09E82B;58119
269;21502;1;21503;2;21592;6;21593;5;;0;DE09E82B;58120
270;21513;2;21514;3;21600;5;21600;4;;0;DE09E82B;58121
271;21523;3;21524;4;21602;4;21603;3;;0;DE09E82B;58122
272;21532;4;21532;5;21611;3;21612;2;;0;DE09E82B;58123
273;21543;5;21543;6;21614;2;21615;1;;0;DE09E82B;58127
274;21547;6;21548;7;21621;1;21622;0;;0;DE09E82B;58128
275;21553;7;22054;1;22161;7;22162;6;;0;DE09E82C;58129
276;22072;1;22073;2;22163;6;22164;5;;0;DE09E82C;58130
277;22083;2;22084;3;22172;5;22173;4;;0;DE09E82C;58131
278;22094;3;22095;4;22174;4;22175;3;;0;DE09E82C;58132
279;22101;4;22101;5;22180;3;22181;2;;0;DE09E82C;58133
280;22111;5;22112;6;22182;2;22184;1;;0;DE09E82C;58134
281;22117;6;22117;7;22189;1;22189;0;;0;DE09E82C;58135
282;22122;7;22623;1;22725;7;22726;6;;0;DE09E82C;58136
283;22645;1;22646;2;22739;6;22740;5;;0;DE09E82C;58143
284;22657;2;22658;3;22742;5;22742;4;;0;DE09E82C;58144
285;22668;3;22668;4;22748;4;22748;3;;0;DE09E82C;58145
286;22674;4;22675;5;22750;3;22751;2;;0;DE09E82C;58146
287;22680;5;22686;6;22756;2;22757;1;;0;DE09E82C;58147
288;22692;6;22693;7;22761;1;22762;0;;0;DE09E82C;58148
289;22698;7;23199;1;23268;7;23269;6;;0;DE09E82D;58149
290;23208;1;23209;2;23278;6;23279;5;;0;DE09E82D;58150
291;23213;2;23213;3;23280;5;23281;4;;0;DE09E82D;58151
292;23218;3;23218;4;23286;4;23287;3;;0;DE09E82D;58152
293;23223;4;23228;5;23288;3;23289;2;;0;DE09E82D;58153
294;23233;5;23233;6;23295;2;23296;1;;0;DE09E82D;58154
295;23237;6;23238;7;23298;1;23298;0;;0;DE09E82D;58155
296;23241;7;23744;1;23842;7;23844;6;;0;DE09E82D;58156
297;23762;1;23763;2;23869;6;23869;5;;0;DE09E82D;58161
298;23773;2;23774;3;23874;5;23876;4;;0;DE09E82D;58162
299;23781;3;23782;4;23885;4;23886;3;;0;DE09E82D;58163
300;23788;4;23789;5;23889;3;23891;2;;0;DE09E82D;58164
301;23795;5;23800;6;23898;2;23899;1;;0;DE09E82D;58165
302;23806;6;23807;7;23901;1;23901;0;;0;DE09E82D;58166
303;23812;7;24314;1;24429;7;24430;6;;0;DE09E82E;58167
304;24336;1;24337;2;24431;6;24432;5;;0;DE09E82E;58168
305;24348;2;24350;3;24438;5;24439;4;;0;DE09E82E;58169
306;24361;3;24362;4;24441;4;24442;3;;0;DE09E82E;58170
307;24374;4;24375;5;24447;3;24448;2;;0;DE09E82E;58171
308;24380;5;24381;6;24450;2;24450;1;;0;DE09E82E;58172
309;24390;6;24390;7;24459;1;24460;0;;0;DE09E82E;58173
310;24395;7;24897;1;24999;7;25000;6;;0;DE09E82E;58174
311;24920;1;24921;2;25016;6;25017;5;;0;DE09E82E;58179
312;24934;2;24936;3;25018;5;25019;4;;0;DE09E82E;58180
