ТЕСТОВЕ ПОД ТОВАР НА TIME PROTOCOL (RFC-868) СЪРВЪР

Източник на товар:;;;; Time Server Load Simulator [ver.2.1.0.10]

Дата:;;;;2018.02.06
IP адрес сървър:;;;;127.0.0.1
IP адрес клиент:;;;;
Обем на пакета:;;;;300
Режим на формиране на заявките:;;;;Simultaneous
Задръжка до разпадане:;;;;0

Начало:;;;;10:47:42.407
Край:;;;;10:47:46.529
Продължителност:;;;;4.122

;REQ;;CNC;;RPL;;DSC;;ERR;;;
29;132;0;1560;17;2379;176;2380;175;;0;DE23EA2F;51617
30;136;0;1564;18;2395;176;2396;175;;0;DE23EA2F;51618
31;142;0;;0;;0;;0;1602;68;0;51619
32;146;0;;0;;0;;0;1602;68;0;51620
33;148;0;;0;;0;;0;1602;68;0;51621
34;151;0;;0;;0;;0;1602;68;0;51622
35;154;0;;0;;0;;0;1602;68;0;51623
36;158;0;;0;;0;;0;1602;68;0;51624
37;163;0;1602;69;3178;130;3178;129;;0;DE23EA30;51625
38;169;0;1565;19;2415;175;2416;174;;0;DE23EA2F;51626
39;173;0;1567;20;2465;178;2466;177;;0;DE23EA2F;51627
40;180;0;1569;21;2482;177;2482;176;;0;DE23EA2F;51628
41;187;0;1590;50;2992;150;2992;149;;0;DE23EA30;51629
42;190;0;1603;71;3201;128;3201;127;;0;DE23EA30;51630
43;194;0;1590;49;2986;151;2986;150;;0;DE23EA30;51631
44;197;0;;0;;0;;0;1603;72;0;51632
45;200;0;;0;;0;;0;1603;72;0;51633
46;203;0;;0;;0;;0;1603;72;0;51634
47;207;0;;0;;0;;0;1603;72;0;51635
48;212;0;;0;;0;;0;1604;72;0;51636
49;218;0;1570;22;2495;176;2496;175;;0;DE23EA30;51637
50;225;0;1574;23;2529;178;2529;177;;0;DE23EA30;51638
51;233;0;1574;24;2544;177;2545;176;;0;DE23EA30;51639
52;237;0;;0;;0;;0;1604;72;0;51640
53;240;0;1591;51;2998;149;2999;148;;0;DE23EA30;51641
54;244;0;1592;53;3014;147;3015;146;;0;DE23EA30;51642
55;247;0;;0;;0;;0;1605;72;0;51643
56;251;0;1592;52;3010;148;3011;147;;0;DE23EA30;51644
57;254;0;;0;;0;;0;1606;73;0;51645
58;258;0;;0;;0;;0;1606;74;0;51646
59;265;0;1574;25;2566;177;2567;176;;0;DE23EA30;51647
60;271;0;1575;26;2583;176;2583;175;;0;DE23EA30;51648
61;278;0;1575;27;2599;175;2600;174;;0;DE23EA30;51649
62;282;0;;0;;0;;0;1606;75;0;51650
63;286;0;;0;;0;;0;1606;75;0;51651
64;289;0;;0;;0;;0;1606;75;0;51652
65;292;0;;0;;0;;0;1606;75;0;51653
66;296;0;;0;;0;;0;1606;75;0;51654
67;300;0;;0;;0;;0;1606;75;0;51655
68;305;0;;0;;0;;0;1607;75;0;51656
69;309;0;1575;28;2616;174;2617;173;;0;DE23EA30;51657
70;316;0;1592;55;3042;145;3042;144;;0;DE23EA30;51658
71;324;0;1575;29;2633;173;2633;172;;0;DE23EA30;51659
72;329;0;1575;30;2649;172;2650;171;;0;DE23EA30;51660
73;336;0;1608;79;3276;119;3277;118;;0;DE23EA30;51661
74;344;0;1575;31;2681;171;2682;170;;0;DE23EA30;51662
75;347;0;;0;;0;;0;1608;80;0;51663
76;351;0;;0;;0;;0;1608;80;0;51664
77;355;0;;0;;0;;0;1608;80;0;51665
78;359;0;;0;;0;;0;1608;80;0;51666
79;363;0;1592;57;3070;143;3071;142;;0;DE23EA30;51667
80;367;0;1593;58;3075;142;3075;141;;0;DE23EA30;51668
81;371;0;;0;;0;;0;1608;80;0;51669
82;375;0;;0;;0;;0;1609;80;0;51670
83;383;0;1576;31;2703;170;2703;169;;0;DE23EA30;51671
84;390;0;1576;32;2722;169;2723;168;;0;DE23EA30;51672
85;394;0;1577;33;2757;168;2757;167;;0;DE23EA30;51673
86;400;0;;0;;0;;0;1609;80;0;51674
87;407;0;1577;34;2777;167;2778;166;;0;DE23EA30;51675
88;410;0;;0;;0;;0;1614;81;0;51676
89;414;0;;0;;0;;0;1614;81;0;51677
90;417;0;;0;;0;;0;1614;81;0;51678
91;420;0;;0;;0;;0;1614;81;0;51679
92;423;0;;0;;0;;0;1614;81;0;51680
93;426;0;;0;;0;;0;1614;81;0;51681
94;430;0;;0;;0;;0;1614;81;0;51682
95;434;0;1595;60;3101;139;3101;138;;0;DE23EA30;51683
96;441;0;1582;35;2793;166;2794;165;;0;DE23EA30;51684
97;445;0;1582;36;2825;165;2826;164;;0;DE23EA30;51685
98;452;0;1583;37;2841;164;2842;163;;0;DE23EA30;51686
99;460;0;;0;;0;;0;1615;83;0;51687
100;465;0;;0;;0;;0;1615;84;0;51688
101;468;0;;0;;0;;0;1615;83;0;51689
102;471;0;;0;;0;;0;1615;84;0;51690
103;475;0;;0;;0;;0;1615;84;0;51691
104;479;0;;0;;0;;0;1615;84;0;51692
105;483;0;;0;;0;;0;1616;85;0;51693
106;487;0;;0;;0;;0;1616;85;0;51694
107;494;0;1583;38;2858;163;2858;162;;0;DE23EA30;51695
108;499;0;1583;39;2890;162;2891;161;;0;DE23EA30;51696
109;506;0;;0;;0;;0;1616;85;0;51697
110;514;0;1583;40;2906;161;2907;160;;0;DE23EA30;51698
111;519;0;1617;86;3357;111;3358;110;;0;DE23EA30;51699
112;523;0;1616;86;3346;112;3347;111;;0;DE23EA30;51700
113;527;0;;0;;0;;0;1617;86;0;51701
114;531;0;;0;;0;;0;1617;86;0;51702
115;534;0;;0;;0;;0;1617;86;0;51703
116;538;0;;0;;0;;0;1617;86;0;51704
117;542;0;;0;;0;;0;1617;87;0;51705
118;546;0;1583;41;2916;160;2917;159;;0;DE23EA30;51706
119;554;0;1617;89;3388;108;3388;107;;0;DE23EA30;51707
120;562;0;;0;;0;;0;1617;89;0;51708
121;566;0;1584;43;2929;158;2930;157;;0;DE23EA30;51709
122;574;0;1601;66;3151;133;3152;132;;0;DE23EA30;51710
123;579;0;1618;92;3421;105;3422;104;;0;DE23EA30;51711
124;583;0;;0;;0;;0;1618;92;0;51712
125;586;0;1619;93;3430;104;3431;103;;0;DE23EA30;51713
126;589;0;1602;67;3162;132;3163;131;;0;DE23EA30;51714
127;592;0;;0;;0;;0;1619;94;0;51715
128;596;0;;0;;0;;0;1619;94;0;51716
129;600;0;;0;;0;;0;1619;94;0;51717
130;604;0;;0;;0;;0;1619;94;0;51718
131;613;0;;0;;0;;0;1620;95;0;51719
132;617;0;1584;45;2941;156;2942;155;;0;DE23EA30;51720
133;624;0;;0;;0;;0;1628;95;0;51721
134;629;0;1584;46;2949;155;2949;154;;0;DE23EA30;51722
135;636;0;;0;;0;;0;1643;96;0;51723
136;644;0;1584;47;2963;154;2963;153;;0;DE23EA30;51724
137;648;0;1649;97;3470;99;3471;98;;0;DE23EA30;51725
138;652;0;1659;99;3486;97;3486;96;;0;DE23EA30;51726
139;656;0;1675;104;3522;92;3522;91;;0;DE23EA31;51727
140;659;0;;0;;0;;0;1662;100;0;51728
141;663;0;1671;101;3501;95;3501;94;;0;DE23EA30;51729
142;667;0;1675;105;3528;91;3529;90;;0;DE23EA31;51730
143;671;0;;0;;0;;0;1679;105;0;51731
144;675;0;;0;;0;;0;1687;105;0;51732
145;683;0;1585;47;2972;153;2973;152;;0;DE23EA30;51733
146;687;0;1585;48;2980;152;2980;151;;0;DE23EA30;51734
147;694;0;1700;106;3534;90;3535;89;;0;DE23EA31;51735
148;702;0;1708;107;3537;89;3538;88;;0;DE23EA31;51736
149;706;0;1709;108;3547;88;3548;87;;0;DE23EA31;51737
150;714;0;1716;109;3550;87;3551;86;;0;DE23EA31;51738
151;718;0;;0;;0;;0;1727;111;0;51739
152;721;0;;0;;0;;0;1729;111;0;51740
153;725;0;;0;;0;;0;1726;111;0;51741
154;729;0;;0;;0;;0;1740;113;0;51742
155;732;0;1604;72;3219;126;3219;125;;0;DE23EA30;51743
156;736;0;1739;113;3579;83;3580;82;;0;DE23EA31;51744
157;740;0;1747;114;3585;82;3586;81;;0;DE23EA31;51745
158;748;0;1752;115;3588;81;3589;80;;0;DE23EA31;51746
159;755;0;1761;117;3604;79;3605;78;;0;DE23EA31;51747
160;759;0;1773;119;3618;77;3618;76;;0;DE23EA31;51748
161;768;0;1778;120;3621;76;3622;75;;0;DE23EA31;51749
162;772;0;1606;75;3249;123;3250;122;;0;DE23EA30;51750
163;777;0;;0;;0;;0;1778;120;0;51751
164;781;0;1783;122;3636;74;3637;73;;0;DE23EA31;51752
165;784;0;;0;;0;;0;1790;121;0;51753
166;788;0;;0;;0;;0;1790;121;0;51754
167;793;0;;0;;0;;0;1795;122;0;51755
168;798;0;;0;;0;;0;1806;123;0;51756
169;802;0;1592;54;3031;146;3032;145;;0;DE23EA30;51757
170;810;0;1813;126;3669;69;3670;68;;0;DE23EA31;51758
171;818;0;1828;128;3683;67;3684;66;;0;DE23EA31;51759
172;823;0;1592;56;3057;144;3057;143;;0;DE23EA30;51760
173;830;0;1608;80;3287;118;3288;117;;0;DE23EA30;51761
174;835;0;1839;129;3690;66;3690;65;;0;DE23EA31;51762
175;840;0;1607;78;3271;120;3272;119;;0;DE23EA30;51763
176;844;0;;0;;0;;0;1857;132;0;51764
177;847;0;1846;131;3702;64;3702;63;;0;DE23EA31;51765
178;851;0;;0;;0;;0;1857;132;0;51766
179;856;0;1857;132;3708;63;3709;62;;0;DE23EA31;51767
180;861;0;;0;;0;;0;1863;133;0;51768
181;869;0;;0;;0;;0;1887;136;0;51769
182;873;0;1886;136;3740;58;3741;57;;0;DE23EA31;51770
183;881;0;;0;;0;;0;1881;135;0;51771
184;885;0;1593;59;3084;141;3085;140;;0;DE23EA30;51772
185;893;0;1914;141;3770;53;3771;52;;0;DE23EA31;51773
186;900;0;1593;60;3094;140;3095;139;;0;DE23EA30;51774
187;905;0;1907;139;3760;55;3761;54;;0;DE23EA31;51775
188;909;0;;0;;0;;0;1920;141;0;51776
189;912;0;;0;;0;;0;1918;141;0;51777
190;916;0;;0;;0;;0;1918;141;0;51778
191;919;0;;0;;0;;0;1920;141;0;51779
192;923;0;1935;145;3800;49;3801;48;;0;DE23EA31;51780
193;928;0;;0;;0;;0;1938;145;0;51781
194;932;0;;0;;0;;0;1937;145;0;51782
195;940;0;;0;;0;;0;1942;145;0;51783
196;944;0;1948;146;3803;48;3804;47;;0;DE23EA31;51784
197;952;0;1595;61;3117;138;3118;137;;0;DE23EA30;51785
198;960;0;1595;62;3123;137;3124;136;;0;DE23EA30;51786
199;965;0;1970;147;3821;46;3821;45;;0;DE23EA31;51787
200;970;0;1978;149;3830;44;3831;43;;0;DE23EA31;51788
201;974;0;1615;84;3336;114;3336;113;;0;DE23EA30;51789
202;978;0;1979;150;3840;43;3841;42;;0;DE23EA31;51790
203;981;0;;0;;0;;0;1984;151;0;51791
204;985;0;;0;;0;;0;1999;153;0;51792
205;989;0;1992;152;3855;41;3855;40;;0;DE23EA31;51793
206;995;0;1999;153;3858;40;3858;39;;0;DE23EA31;51794
207;1003;0;1600;63;3131;136;3133;135;;0;DE23EA30;51795
208;1008;0;1600;64;3135;135;3136;134;;0;DE23EA30;51796
209;1018;0;;0;;0;;0;2019;156;0;51797
210;1023;0;1601;65;3145;134;3146;133;;0;DE23EA30;51798
211;1032;0;;0;;0;;0;2034;158;0;51799
212;1038;0;2044;160;3903;33;3904;32;;0;DE23EA31;51800
213;1043;0;1617;87;3366;110;3367;109;;0;DE23EA30;51801
214;1050;0;;0;;0;;0;2050;161;0;51802
215;1055;0;1617;88;3370;109;3370;108;;0;DE23EA30;51803
216;1060;0;1618;90;3400;107;3401;106;;0;DE23EA30;51804
217;1065;0;2074;161;3918;31;3919;30;;0;DE23EA31;51805
218;1070;0;1618;91;3414;106;3415;105;;0;DE23EA30;51806
219;1075;0;2079;162;3928;30;3929;29;;0;DE23EA31;51807
220;1086;0;2099;163;3935;29;3935;28;;0;DE23EA31;51808
221;1098;0;1619;94;3437;103;3438;102;;0;DE23EA30;51809
222;1104;0;1602;68;3165;131;3166;130;;0;DE23EA30;51810
223;1114;0;1620;95;3441;102;3442;101;;0;DE23EA30;51811
224;1120;0;1628;95;3451;101;3453;100;;0;DE23EA30;51818
225;1126;0;2129;164;3940;28;3941;27;;0;DE23EA31;51819
226;1132;0;2140;165;3948;27;3949;26;;0;DE23EA31;51820
227;1137;0;1639;96;3458;100;3459;99;;0;DE23EA30;51821
228;1142;0;2150;165;3951;26;3952;25;;0;DE23EA31;51822
229;1148;0;1671;102;3504;94;3505;93;;0;DE23EA30;51823
230;1153;0;1659;98;3478;98;3479;97;;0;DE23EA30;51824
231;1159;0;1660;100;3489;96;3490;95;;0;DE23EA30;51825
232;1165;0;1675;103;3516;93;3516;92;;0;DE23EA31;51826
233;1175;0;2181;165;3961;25;3961;24;;0;DE23EA31;51827
234;1180;0;1602;70;3185;129;3186;128;;0;DE23EA30;51828
235;1188;0;2202;166;3972;23;3973;22;;0;DE23EA31;51829
236;1194;0;2202;165;3964;24;3964;23;;0;DE23EA31;51830
237;1200;0;1603;72;3212;127;3213;126;;0;DE23EA30;51831
238;1208;0;2217;167;3979;22;3980;21;;0;DE23EA31;51832
239;1212;0;2228;168;3983;21;3983;20;;0;DE23EA31;51833
240;1217;0;1721;110;3560;86;3561;85;;0;DE23EA31;51835
241;1221;0;2239;170;3998;19;3999;18;;0;DE23EA31;51836
242;1225;0;1726;111;3566;85;3567;84;;0;DE23EA31;51837
243;1229;0;2233;169;3991;20;3992;19;;0;DE23EA31;51838
244;1233;0;1734;112;3569;84;3570;83;;0;DE23EA31;51839
245;1237;0;2239;171;4004;18;4005;17;;0;DE23EA31;51840
246;1244;0;1752;116;3598;80;3599;79;;0;DE23EA31;51841
247;1250;0;1605;73;3229;125;3230;124;;0;DE23EA30;51842
248;1258;0;1606;74;3242;124;3242;123;;0;DE23EA30;51843
249;1266;0;1768;118;3611;78;3612;77;;0;DE23EA31;51844
250;1272;0;2272;171;4011;17;4011;16;;0;DE23EA31;51845
251;1279;0;2288;172;4017;16;4018;15;;0;DE23EA31;51846
252;1283;0;1783;121;3630;75;3631;74;;0;DE23EA31;51847
253;1287;0;2288;173;4020;15;4021;14;;0;DE23EA31;51848
254;1291;0;1793;122;3639;73;3641;72;;0;DE23EA31;51849
255;1296;0;2302;173;4031;14;4031;13;;0;DE23EA31;51850
256;1300;0;1803;123;3649;72;3650;71;;0;DE23EA31;51851
257;1305;0;1813;125;3659;70;3661;69;;0;DE23EA31;51852
258;1310;0;1810;124;3656;71;3656;70;;0;DE23EA31;51853
259;1316;0;1607;76;3256;122;3257;121;;0;DE23EA30;51854
260;1325;0;1827;127;3677;68;3678;67;;0;DE23EA31;51855
261;1330;0;1607;77;3263;121;3264;120;;0;DE23EA30;51856
262;1338;0;2340;173;4037;13;4037;12;;0;DE23EA31;51857
263;1347;0;1846;130;3693;65;3694;64;;0;DE23EA31;51858
264;1352;0;2356;174;4040;12;4040;11;;0;DE23EA31;51859
265;1357;0;1863;133;3715;62;3716;61;;0;DE23EA31;51860
266;1362;0;2364;175;4051;11;4052;10;;0;DE23EA31;51861
267;1366;0;1867;134;3718;61;3719;60;;0;DE23EA31;51862
268;1370;0;1873;135;3728;60;3729;59;;0;DE23EA31;51863
269;1375;0;2374;176;4055;10;4056;9;;0;DE23EA31;51864
270;1380;0;1881;135;3731;59;3732;58;;0;DE23EA31;51865
271;1385;0;1894;137;3748;57;3748;56;;0;DE23EA31;51866
272;1390;0;2393;176;4065;9;4066;8;;0;DE23EA31;51867
273;1399;0;1902;138;3751;56;3751;55;;0;DE23EA31;51868
274;1407;0;1913;140;3767;54;3768;53;;0;DE23EA31;51869
275;1412;0;1609;81;3296;117;3297;116;;0;DE23EA30;51870
276;1420;0;1935;144;3792;50;3794;49;;0;DE23EA31;51871
277;1426;0;1930;142;3780;52;3781;51;;0;DE23EA31;51872
278;1430;0;1930;143;3783;51;3784;50;;0;DE23EA31;51873
279;1434;0;2434;175;4071;8;4071;7;;0;DE23EA31;51874
280;1437;0;2439;176;4079;7;4080;6;;0;DE23EA31;51875
281;1441;0;2448;177;4083;6;4084;5;;0;DE23EA31;51876
282;1446;0;1949;147;3814;47;3815;46;;0;DE23EA31;51877
283;1450;0;2454;178;4092;5;4093;4;;0;DE23EA31;51878
284;1458;0;1614;82;3311;116;3312;115;;0;DE23EA30;51879
285;1464;0;1615;83;3319;115;3320;114;;0;DE23EA30;51880
286;1472;0;1975;148;3827;45;3828;44;;0;DE23EA31;51881
287;1481;0;1984;151;3847;42;3847;41;;0;DE23EA31;51882
288;1486;0;1616;85;3342;113;3344;112;;0;DE23EA30;51883
289;1496;0;2499;176;4100;4;4101;3;;0;DE23EA31;51884
290;1501;0;2004;154;3867;39;3868;38;;0;DE23EA31;51885
291;1504;0;2506;177;4104;3;4104;2;;0;DE23EA31;51886
292;1508;0;2012;155;3874;38;3874;37;;0;DE23EA31;51887
293;1512;0;2513;178;4115;2;4116;1;;0;DE23EA31;51888
294;1517;0;2019;156;3877;37;3878;36;;0;DE23EA31;51889
295;1521;0;2024;157;3886;36;3887;35;;0;DE23EA31;51890
296;1528;0;2033;158;3892;35;3894;34;;0;DE23EA31;51891
297;1535;0;2041;159;3900;34;3901;33;;0;DE23EA31;51892
298;1543;0;2049;161;3915;32;3916;31;;0;DE23EA31;51893
299;1552;0;2555;177;4121;1;4122;0;;0;DE23EA31;51894
